nama_skpd,nama_urusan,nama_program,nilai_anggaran,nilai_spj
Unit Pengelola Angkutan Perairan dan Kepelabuhanan,Perhubungan,Docking kapal lumba 2,299968625,0
Unit Pengelola Angkutan Perairan dan Kepelabuhanan,Perhubungan,Docking kapal patroli 1,199195300,0
Unit Pengelola Angkutan Perairan dan Kepelabuhanan,Perhubungan,Docking kapal patroli 4,126926800,0
Unit Pengelola Angkutan Perairan dan Kepelabuhanan,Perhubungan,Docking kapal kerapu 1,149958050,0
Unit Pengelola Angkutan Perairan dan Kepelabuhanan,Perhubungan,Docking kapal keruk,113190000,0
Unit Pengelola Angkutan Perairan dan Kepelabuhanan,Perhubungan,Docking kapal kerapu 2,149821050,0
Unit Pengelola Angkutan Perairan dan Kepelabuhanan,Perhubungan,Docking kapal kerapu 3,149754550,0
Unit Pengelola Angkutan Perairan dan Kepelabuhanan,Perhubungan,Docking kapal kerapu 4,148819550,0
Unit Pengelola Angkutan Perairan dan Kepelabuhanan,Perhubungan,Docking kapal kerapu 5,148819550,0
Unit Pengelola Angkutan Perairan dan Kepelabuhanan,Perhubungan,Docking kapal kerja,135392675,0
Unit Pengelola Angkutan Perairan dan Kepelabuhanan,Perhubungan,Docking kapal kerapu 6,148819550,0
Unit Pengelola Angkutan Perairan dan Kepelabuhanan,Perhubungan,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,149635200,0
Unit Pengelola Angkutan Sekolah,Perhubungan,"Pembangunan, Pengadaan dan Pemeliharaan Sarana dan Prasarana UPT Angkutan Sekolah",23708671289,0
Unit Pengelola Angkutan Sekolah,Perhubungan,Operasional Angkutan Bus Sekolah,41255015197,0
Unit Pengelola Angkutan Sekolah,Perhubungan,"Perhitungan Rupiah/km, Validasi Rute Angkutan Sekolah, Evaluasi Pelayanan, Perencanaan Program UP.Angkutan Sekolah",499999515,0
Unit Pengelola Angkutan Sekolah,Perhubungan,Layanan Informasi Angkutan Bus Sekolah,200000000,0
Unit Pengelola Angkutan Sekolah,Perhubungan,Kajian model operasional bus sekolah dalam rangka efisiensi dan optimalisasi APBD Provinsi DKI Jakarta,199996830,0
Unit Pengelola Angkutan Sekolah,Perhubungan,Pembangunan sistem operasional dan maintenance (perawatan/pemeliharaan) bus sekolah,197988720,0
Unit Pengelola Angkutan Sekolah,Perhubungan,Penyelenggaraan Operasional UPT Angkutan Sekolah,1126414309,0
Unit Pengelola Angkutan Sekolah,Perhubungan,Penyediaan Jasa Tali dan IPAL (12 Bulan),199995814,0
Unit Pengelola Angkutan Sekolah,Perhubungan,Biaya Emergency Banjir (biaya parkir dan piket),100000000,0
Unit Pengelola Angkutan Sekolah,Perhubungan,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,699766351,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Penyelenggaraan Operasional UPT Sistem Pengendalian Lalulintas,1449659062,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Pembangunan ITS 2015,24999998358,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Pembangunan Alat Pemberi Isyarat Lalu Lintas (APILL),2999990250,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Pembangunan Sarana Prasarana Penunjang Pengendalian Lalu Lintas,29999981709,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Pemeliharaan Lampu Lalu Lintas DKI Jakarta Wilayah Pusat,298949200,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Pemeliharaan Lampu Lalu Lintas DKI Jakarta Wilayah Timur,1116384720,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Pemeliharaan Lampu Lalu Lintas DKI Jakarta Wilayah Barat,473877360,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Pemeliharaan Lampu Lalu Lintas Intelligent Transport System,584490720,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Pemeliharaan Kamera Pemantau Lalu Lintas dan Variable Message Sign (VMS),1849710690,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Pemeliharaan Jaringan Komunikasi ITS,189045857,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Penyediaan Biaya Listrik Lampu Lalu Lintas dan Perangkat Elektronik Lalu Lintas Wilayah DKI Jakarta,8999999008,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Penyediaan Jasa Tali dan IPAL (12 Bulan),137940000,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,464850000,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Pemeliharaan dan Bahan Bakar Genset Ruang NOC,199650000,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Pengadaan Jasa Komunikasi ITS,197472000,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Monitoring dan Pengendalian Lampu Lalu Lintas dan VMS Mobile pada event-event daerah di wilayah DKI Jakarta,124550000,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Peningkatan Lampu Lalu Lintas DKI Jakarta Wilayah Pusat,2999960013,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Peningkatan Lampu Lalu Lintas DKI Jakarta Wilayah Timur,2962707305,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Peningkatan Lampu Lalu Lintas DKI Jakarta Wilayah Barat,2848028160,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Peningkatan Sistem Operasi VMS Mobile,132042020,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Peningkatan Lampu Lalu Lintas - Kebutuhan Emergency DKI Jakarta Wilayah Pusat,198418888,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Peningkatan Lampu Lalu Lintas - Kebutuhan Emergency DKI Jakarta Wilayah Timur,199346257,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Peningkatan Lampu Lalu Lintas - Kebutuhan Emergency DKI Jakarta Wilayah Barat,197808207,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Perencanaan UPT Sistem Pengendalian Lalulintas,249870500,0
Unit Pengelola Sistem Pengendalian Lalulintas,Perhubungan,Pengadaan Unit Lampu Lalu Lintas Jenis LED,989340550,0
Unit Pengelola Terminal Terpadu Pulo Gebang,Perhubungan,"Pembinaan, Pengembangan dan Pengawasan UPT Terminal Terpadu Pulo Gebang",599592000,0
Unit Pengelola Terminal Terpadu Pulo Gebang,Perhubungan,Penyediaan Jasa Tali dan IPAL (12 Bulan),3748634400,0
Unit Pengelola Terminal Terpadu Pulo Gebang,Perhubungan,Pendukung Kegiatan Operasional Terminal Terpadu Pulo Gebang,3174680160,0
Unit Pengelola Terminal Terpadu Pulo Gebang,Perhubungan,Pemeliharaan Sarana Prasarana di Terminal Terpadu Pulo Gebang,1244758852,0
Unit Pengelola Terminal Terpadu Pulo Gebang,Perhubungan,Pengadaan Tanah Akses Terminal Terpadu Pulo Gebang Serta Kegiatan Pendukungnya,3034231748,0
Unit Pengelola Terminal Terpadu Pulo Gebang,Perhubungan,Penyelenggaraan Operasional UPT Terminal Terpadu Pulo Gebang,2371681942,0
Unit Pengelola Terminal Terpadu Pulo Gebang,Perhubungan,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,395860080,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,Operasional Pelayanan Pusat Pengujian Kendaraan Bermotor,1719631402,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,Pengembangan Lajur Mekanis Ujung Menteng,24999339169,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,Pembangunan Satpel PKB Jagakarsa Serta Sarana dan Prasarana dan Administrasi Perijinannya,19994259328,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,"Perawatan, Perbaikan, Kalibrasi dan Sertifikasi alat uji PKB",817872000,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,Penyediaan Spare Part dan Penunjang Alat Uji PKB,388946800,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,Perawatan dan Pengembangan Integrasi Alat Uji PKB,299578928,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,Penyelenggaraan Operasional UPT Pusat Pengujian Kendaraan Bermotor,1935355915,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,Penyediaan Jasa Tali dan IPAL (12 bulan),749664612,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,"Rehab Kantor, Pos Security, dan Pagar Pusat PKB",199836106,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,Penyediaan Buku Uji dan Plat Uji serta Stiker Tanda Lulus Uji Kendaraan Bermotor,591800000,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,Penunjang Operasional Penatausahaan Administrasi Pengujian Kendaraan,574997078,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,Pemeliharaan Lampu Penerangan Emplasemen PKB,99639953,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,"Perawatan Perbaikan Lajur, Gedung Mekanis Pusat PKB",179925455,0
UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,Perhubungan,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,48564252,0
UPT Pusat Pengujian Kendaraan Bermotor Cilincing,Perhubungan,Pembangunan Satpel PKB Kedaung Angke Serta Sarana dan Prasarana dan Administrasi Perijinannya,49906110354,0
UPT Pusat Pengujian Kendaraan Bermotor Cilincing,Perhubungan,Operasional Pelayanan Pusat Pengujian Kendaraan Bermotor,1669918277,0
UPT Pusat Pengujian Kendaraan Bermotor Cilincing,Perhubungan,"Perawatan, Perbaikan, Kalibrasi dan Sertifikasi alat uji PKB",555830000,0
UPT Pusat Pengujian Kendaraan Bermotor Cilincing,Perhubungan,Penyelenggaraan Operasional UPT Pusat Pengujian Kendaraan Bermotor,1539515010,0
UPT Pusat Pengujian Kendaraan Bermotor Cilincing,Perhubungan,Penyediaan Jasa Tali dan IPAL (12 bulan),273530928,0
UPT Pusat Pengujian Kendaraan Bermotor Cilincing,Perhubungan,"Rehab Kantor, Pos Security, dan Pagar Pusat PKB",296656120,0
UPT Pusat Pengujian Kendaraan Bermotor Cilincing,Perhubungan,Penyediaan Buku Uji dan Plat Uji serta Stiker Tanda Lulus Uji Kendaraan Bermotor,1199770000,0
UPT Pusat Pengujian Kendaraan Bermotor Cilincing,Perhubungan,Penunjang Operasional Penatausahaan Administrasi Pengujian Kendaraan,546077631,0
UPT Pusat Pengujian Kendaraan Bermotor Cilincing,Perhubungan,Pemeliharaan Lampu Penerangan Emplasemen PKB,99946083,0
UPT Pusat Pengujian Kendaraan Bermotor Cilincing,Perhubungan,Perawatan dan Pengembangan Integrasi Alat Uji PKB,193485204,0
UPT Pusat Pengujian Kendaraan Bermotor Cilincing,Perhubungan,"Perawatan Perbaikan Lajur, Gedung Mekanis Pusat PKB",176147587,0
UPT Pusat Pengujian Kendaraan Bermotor Cilincing,Perhubungan,Penyediaan Spare Part dan Penunjang Alat Uji PKB,543657400,0
UPT Pusat Pengujian Kendaraan Bermotor Cilincing,Perhubungan,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,78672000,0
Unit Pengelola Pengendalian Lalu Lintas Jalan Berbayar Elektronik (ERP),Perhubungan,Penyelenggaraan Operasional UP Jalan Berbayar Elektronik,2499998518,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Pembangunan Taman Eko Park Restorasi Sungai Ciliwung,2999756859,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,"Pembangunan Taman Waduk Ria-Rio, Pulomas - Jakarta Timur",43079127075,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,"Pembangunan Taman RTH Jl. Ujung Menteng RW 01, Cakung Jakarta Timur",1999763488,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Pembangunan Taman Jalur Hijau,5642717364,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Pembebasan Lahan untuk Ruang Terbuka Hijau di Provinsi DKI Jakarta,2938572189458,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Pelaksanaan Penertiban Taman dan Makam,11217559812,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Pembangunan Taman Interaktif/Terpadu PKK 5 Wilayah Kota,56006884661,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Pemeliharaan/ Penataan Taman dan Jalur Hijau 5 Wilayah Kota,23699973056,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Penanganan Segera Pertamanan dan Pemakaman,13999997361,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Pembuatan Sertifikasi Tanah Aset Dinas Pertamanan dan Pemakaman Provinsi DKI Jakarta,1000000000,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Pelayanan Pemakaman,2687793150,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Pemeliharaan dan Penataan Pemakaman di 5 Wilayah Kota,14994994517,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Pembangunan dan Penataan Ornamen Keindahan Kota,20499990908,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,"Pemeliharaan Air Mancur dan Ornamen kota, jam kota dan lampu taman, sarana penyiraman",3999983989,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,"Pemeliharaan Tanaman Dekorasi, Tanaman pada Kerombong, Green Wall dan Green Column",1299997868,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Penyelenggaraan dan Partisipasi Event Pertamanan dan Pemakaman,799741985,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Pengadaan Sarana Pemakaman Provinsi DKI Jakarta,6039510963,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Penyelenggaraan Operasional Kantor Dinas Pertamanan dan Pemakaman,6369999667,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Penyediaan Jasa TALI dan IPAL (12 Bulan),23999988360,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Pemeliharaan Gedung Kantor Dinas Pertamanan,1349998965,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Pengadaan Sarana Pertamanan Provinsi DKI Jakarta,2297978033,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,11674974612,0
Dinas Pertamanan Dan Pemakaman,Lingkungan Hidup,Perencanaan Pertamanan dan Pemakaman,1349654310,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Pengadaan Sarana Prasarana Pemakaman Jakarta Pusat,382948390,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Perbaikan Jalur Hijau Jati Pinggir Jakarta Pusat,2499602204,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Perencanaan Pembebasan lahan untuk RTH,24503000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Pembebasan Lahan dan Pembangunan Taman Jl/Gang Fajar VII KelKaranganyar, KecSawah Besar Jakarta Pusat",3000000000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Penanganan Segera Perbaikan Jalur Hijau Sudin Pertamanan Jakarta Pusat,11993961754,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Peningkatan Taman Baladewa Kec. Johar Baru,749629353,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Peningkatan Jalur Hijau Jl Bungur Jakarta Pusat,999476683,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Peningkatan Taman Jembatan Serong Cempaka Putih,749807974,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Pembangunan Jalur Hijau Sisi Timur Jl.Abdul Muis Jakarta Pusat,748502133,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Pembinaan, Pengembangan Pertamanan dan Pemakaman Jakarta Pusat",2199456594,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Perbaikan Jalur Hijau Jl Cideng, Jakarta Pusat",999901245,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Perbaikan Jalur Hijau Jl Cik Di Tiro Jakarta Pusat,749478426,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Perbaikan Jalur Hijau/Taman di Jakarta Pusat,1999431332,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Perbaikan Jalur Hjau Komplek Perkantoran Rawa Kerbau, Kec Cempaka Putih",499661883,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Pemeliharaan Jalur Hijau Blok 1 (JH Jl Bungur Besar, JH Jl Stasiun Senen, JH Jl Angkasa Kemayoran) Jakarta Pusat",649320000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Pemeliharaan Jalur Hijau Blok 10 (JH Bawah Layang Rel KA Stasiun Cikini dan Jl Srikaya, Jalur Hijau Jl Sutan Syahrir dan JH Jl M Yamin, JH Jl Teresia ) Jakarta Pusat",714120000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Pemeliharaan Jalur Hijau Blok 2 (JH Tepian Air dan Median Jl Gunung Sahari Raya) Jakarta Pusat,746520000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Pemeliharaan Jalur Hijau Blok 3 (JH Depan SMP 118, JH Jl Ahmad Yani, Median dan Separator Jl Suprapto, Tepian Air Depan ITC Cempaka Mas ) Jakarta Pusat",746520000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Pemeliharaan Taman dan Jalur Hijau Aset Sudin Pertamanan JP di Kecamatan Gambir,616920000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Pemeliharaan Jalur Hijau Blok 5 (JH Jl Abdul Muis, JH Jl dan Sgt Museum, Jl Budi Kemuliaan, JH Depan Gelora/TVRI, Jl Kebon Sirih, Jl Lapangan Tembak ) Jakarta Pusat",746520000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Pemeliharaan Jalur Hijau Blok 6 (JH Jl Diponegoro (antara Tm Suropati - Megaria), JH Pinggir Sisi Kanan-Kiri Jl Tengku Umar,JH Jl Latuharhary ) Jakarta Pusat",422520000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Pemeliharaan Jalur Hijau Blok 7 (JH Jl Pangeran Jayakarta, JH Jl Sukarjo Wiryopranoto, JH Bawah Layang Rel KA Samping Mesjid Istiqlal (Pospol), JH Jl Pasar Baru Selatan, JH Jl Pasar Baru Timur, JH Jl Samanhudi ) Jakarta Pusat",552120000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Pemeliharaan Jalur Hijau Blok 8 (JH Tepian Air Cideng Barat dan Timur, JH Median dan Separator Jl Suryopranoto, Jl Mas Mansyur (FO Pejompongan - FO Casablanka) ) Jakarta Pusat",681720000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Pemeliharaan Jalur Hijau Blok 9 (JH Bawah FO Pramuka Matraman/Tambak, JH Bawah FO Pramuka Matraman, FO Galur, FO Galur Atas, JH Underpass Senen, Pulau-Pulau Kramat Bunder, JH FO Senen, Tm Sgt Senen dan Pulau-Pulau Senen ) Jakarta Pusat",552120000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Pemeliharaan Jalur Hijau di Blok 4 (Jalur Hijau dan Median Jl Salemba Raya, Jl Kramat Raya ) Jakarta Pusat",908520000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,"Pemeliharaan Sarana/Prasarana Taman Menteng dan Taman Kodok, Jakarta Pusat",1282500000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Pemeliharaan Prasarana/Sarana Taman di wilayah Jakarta Pusat,3990120000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Pemeliharaan Prasarana/Sarana Jalur Hijau Penyempurna dan Tepian Air Wilayah Jakarta Pusat,1200000000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Pemeliharaan Prasarana/Sarana Jalur Hijau Jalan Wilayah Jakarta Pusat,4963800000,0
Sudin Pertamanan dan Pemakaman - Jakpus,Lingkungan Hidup,Penanganan Segera Aspirasi Masyarakat Bidang Pertamanan di 8 Kecamatan Wilayah Jakarta Pusat,2499623104,0
